dist_nearest_edge,trench_abs_ortho,conv_ortho,conv_paral,label
0.1,-4.29,12.92,0.51,False
9.09,-4.19,12.1,-3.32,False
0.09,-2.5,5.13,0.34,False
8.13,-2.46,7.86,-1.98,False
8.52,-2.95,12.35,0.08,False
7.87,-2.4,12.84,1.5,False
8.32,-2.47,7.94,-2.3,False
2.46,-1.8,5.53,-6.52,False
3.82,-2.85,8.49,-4.52,False
4.54,-0.54,4.72,7.0,False
4.53,-1.4,9.56,-0.23,False
8.56,0.03,2.12,0.92,False
15.49,-4.29,11.99,-0.65,False
0.1,-3.06,8.52,-4.44,False
11.72,-3.91,14.95,-5.54,False
0.98,-4.29,6.44,-2.02,False
4.73,-0.5,5.1,6.92,False
4.73,-0.5,5.18,7.03,False
2.2,-2.91,11.58,0.08,False
0.08,-2.67,5.31,0.62,False
11.42,-0.92,8.83,5.59,False
2.24,-4.31,4.31,0.2,False
0.95,-5.84,7.59,-2.23,False
2.43,-3.02,10.37,-1.35,False
4.05,-0.05,2.25,2.77,False
10.52,-1.0,5.85,5.78,False
1.17,-5.57,6.38,4.61,False
0.9,-1.93,5.96,0.97,False
0.13,0.0,-1.64,6.27,False
4.35,0.02,3.19,3.04,False
11.27,-1.3,9.87,6.54,False
12.1,-1.55,5.64,-4.55,False
10.72,-1.21,1.56,1.21,False
0.1,0.11,-0.06,4.9,False
3.77,-0.07,2.27,2.77,False
0.28,0.0,-2.34,0.35,False
0.1,-0.65,4.51,1.22,False
10.52,-1.21,1.59,1.21,False
1.35,-1.89,5.96,0.93,False
0.35,0.0,-2.34,0.36,False
0.12,-5.78,5.78,0.21,False
10.52,-1.26,1.59,1.21,False
10.58,-0.93,9.56,6.74,False
0.09,-2.16,2.16,-2.26,False
10.98,-7.09,8.33,-1.45,False
10.52,-1.21,1.59,1.21,False
8.57,-9.5,11.22,2.44,False
2.93,-0.02,2.66,3.46,False
9.22,0.17,1.97,-5.9,False
1.64,-5.31,7.15,4.28,False
0.09,-1.95,13.64,-1.4,False
1.45,-3.61,13.02,2.15,False
2.24,0.0,3.64,3.7,False
0.1,-0.1,1.99,4.59,False
0.09,-1.51,12.89,1.24,False
4.93,-1.35,9.04,2.88,False
5.96,-1.1,12.61,11.79,False
1.68,0.88,1.09,1.04,False
6.91,2.15,0.0,0.0,False
0.32,-5.05,6.32,0.96,False
0.1,-0.1,2.0,4.59,False
0.89,-2.14,10.98,-1.82,False
9.19,-0.46,6.16,-2.47,False
0.09,-3.46,3.76,-1.11,False
0.09,0.05,1.93,4.59,False
0.5,-2.29,8.93,-2.63,False
4.09,-4.16,13.4,3.04,False
5.13,-0.25,5.1,7.11,False
0.1,-3.32,2.86,7.76,False
0.09,-4.35,4.26,-0.4,False
0.1,-13.08,13.9,1.94,False
0.1,-1.78,5.27,-6.56,False
2.19,-3.99,3.99,-0.61,False
0.1,-13.08,13.9,1.94,False
5.06,-1.83,4.32,-1.18,False
5.16,-2.87,7.3,-0.94,False
0.29,-1.78,5.39,-6.47,False
0.07,-1.63,8.04,-4.48,False
0.89,-2.52,10.22,0.3,False
3.57,-2.29,3.92,-3.85,False
0.1,12.92,-12.12,7.77,False
1.2,-5.12,6.74,0.41,False
5.3,-1.69,4.21,0.44,False
5.02,-1.52,4.01,-0.47,False
0.1,-1.78,5.32,-6.52,False
0.09,-4.2,4.26,-0.39,False
0.1,-1.78,5.37,-6.47,False
2.6,-1.61,8.05,-4.4,False
0.69,-2.07,9.04,-2.45,False
0.69,-2.52,10.24,0.3,False
5.58,-3.76,8.82,-1.45,False
10.23,0.0,5.27,3.67,False
0.09,-5.05,6.32,0.89,False
2.59,-0.19,0.51,2.47,False
3.57,-2.32,3.82,-4.16,False
0.84,-1.71,4.09,-1.76,False
5.3,-1.69,4.21,0.44,False
2.88,0.48,3.41,-0.69,False
5.91,-0.26,5.19,7.11,False
9.85,-1.17,8.97,2.6,False
0.09,-2.77,12.0,3.89,False
0.1,-5.8,7.58,-2.29,False
10.16,0.14,5.79,-3.22,False
2.02,-3.62,13.05,2.16,False
0.07,-2.52,4.93,1.02,False
0.1,-5.79,7.58,-2.31,False
11.03,-0.52,7.13,3.34,False
9.85,-0.52,5.77,6.98,False
9.06,-0.59,5.37,6.85,False
8.74,-0.48,1.34,2.35,False
10.86,-1.3,9.79,6.48,False
10.92,-1.0,5.84,5.78,False
0.1,-0.62,4.4,1.31,False
0.18,0.0,0.61,3.88,False
0.1,-0.25,3.45,0.86,False
1.17,-5.54,6.37,4.63,False
0.1,-1.9,4.67,1.88,False
3.11,-0.05,2.69,3.46,False
0.1,0.0,-1.55,3.88,False
0.37,0.0,-1.24,1.71,False
10.12,-0.85,9.89,3.18,False
10.12,-0.62,9.82,3.36,False
0.1,0.16,-0.06,4.9,False
5.73,-1.96,7.76,-2.93,False
0.23,0.0,-2.66,4.5,False
6.57,-0.31,2.65,4.15,False
10.12,-1.0,5.87,5.78,False
10.12,-1.0,5.87,5.78,False
0.27,0.0,-1.24,1.72,False
0.18,0.0,0.61,3.88,False
10.12,-0.85,9.86,3.14,False
0.37,0.0,-3.1,4.77,False
10.92,-1.21,1.54,1.21,False
0.09,1.16,0.0,0.0,False
3.88,0.01,3.21,3.04,False
10.12,-0.93,9.49,6.68,False
2.5,0.35,-0.06,4.9,False
10.06,-0.4,6.15,-2.51,False
0.12,0.0,-0.99,0.07,False
0.1,-1.9,4.67,1.88,False
2.71,0.37,-0.08,4.9,False
0.1,0.11,-0.06,4.9,False
0.18,0.0,-3.13,4.74,False
1.74,-1.87,5.96,0.93,False
5.31,-0.12,0.83,4.84,False
1.74,-1.87,5.96,0.93,False
1.17,-5.54,6.31,4.69,False
4.24,-0.05,2.23,2.77,False
6.57,-0.31,2.65,4.15,False
12.06,-0.76,6.45,6.33,False
6.9,-0.37,1.42,2.2,False
11.8,-1.35,9.22,2.16,False
5.32,-4.12,4.45,-1.33,False
0.09,-5.61,6.41,4.63,False
0.3,10.29,0.65,13.89,False
2.87,-1.98,9.0,-0.95,False
6.8,-1.84,10.76,0.59,False
0.09,-3.78,5.2,1.79,False
0.09,-5.55,6.38,4.67,False
6.8,-2.08,9.25,2.41,False
2.14,-4.97,6.15,2.24,False
0.1,-2.42,4.56,-3.01,False
0.09,-1.76,12.66,5.23,False
4.18,-5.74,7.02,0.82,False
9.21,0.09,2.06,0.92,False
0.08,-5.18,7.02,3.65,False
10.65,0.03,2.07,-0.33,False
10.24,-0.74,8.25,6.23,False
5.32,-4.03,4.09,-0.56,False
0.05,-2.47,5.08,0.3,False
2.81,-3.53,10.62,-2.21,False
10.24,-0.27,5.69,7.11,False
8.54,-0.16,2.86,0.78,False
0.08,-2.39,4.97,0.19,False
9.21,0.09,2.06,0.92,False
13.4,-3.97,8.12,-5.02,False
0.1,-5.85,7.6,-2.21,False
6.86,-3.72,11.62,-1.9,False
4.62,-2.31,4.08,-4.13,False
0.57,-3.86,5.17,1.14,False
9.35,-2.51,8.54,-2.16,False
4.77,-3.02,7.29,-3.44,False
11.22,-0.97,8.88,5.68,False
0.09,-3.71,12.66,5.28,False
13.6,-3.98,11.33,-4.93,False
0.09,-4.95,6.75,4.07,False
11.42,-0.28,7.12,3.49,False
8.59,-0.18,2.88,0.77,False
2.16,-5.04,6.5,-0.81,False
8.96,-0.25,2.95,0.81,False
8.88,-0.02,1.99,1.05,False
11.8,-0.5,6.44,6.69,False
4.06,-2.76,13.39,3.02,False
1.99,0.0,3.69,5.38,False
0.1,0.02,1.93,4.59,False
2.04,-2.56,6.53,-3.12,False
7.63,-0.38,1.44,2.2,False
0.05,-2.61,5.23,0.55,False
0.95,-5.84,7.59,-2.23,False
9.84,0.16,5.76,-3.29,False
4.76,-4.32,4.18,-1.06,False
12.0,-0.76,6.47,6.39,False
3.01,-3.77,13.43,0.64,False
4.76,-4.2,4.09,-0.6,False
12.0,-0.51,6.38,6.84,False
11.84,-1.46,9.08,-1.01,False
7.96,0.02,1.95,1.05,False
1.76,-5.15,6.76,0.41,False
1.41,-5.0,6.48,-0.81,False
6.19,-1.81,7.19,-5.01,False
6.19,-2.08,7.66,-4.7,False
0.09,-1.76,12.66,5.23,False
3.06,-5.61,6.88,0.82,False
7.91,-2.85,8.52,-0.85,False
2.46,-2.06,5.99,-6.37,False
8.41,-3.1,9.4,-4.52,False
0.08,-1.91,5.94,0.85,False
0.1,-0.13,3.85,0.4,False
5.21,-0.93,12.44,11.78,False
2.49,-2.63,4.79,-0.53,False
8.84,0.0,7.04,3.27,False
1.78,-3.62,12.9,2.74,False
0.08,-2.42,5.02,0.23,False
5.38,-1.88,4.0,0.65,False
0.09,-3.18,2.77,7.78,False
8.13,-2.47,7.9,-2.3,False
0.09,-3.27,2.83,7.77,False
0.08,-3.11,2.74,7.79,False
5.91,-0.56,4.83,6.85,False
0.08,-2.39,4.97,0.19,False
5.52,-1.62,9.75,0.08,False
10.43,0.0,4.71,2.29,False
5.72,-0.19,4.62,6.97,False
0.09,-4.31,12.5,-0.63,False
2.87,-2.74,13.39,3.0,False
10.44,0.0,3.46,-1.03,False
0.08,-3.11,2.74,7.79,False
9.25,0.0,5.26,3.67,False
2.79,0.0,3.35,3.14,False
2.02,-3.62,13.05,2.16,False
0.1,-2.67,4.89,-0.97,False
0.1,-3.42,2.9,7.74,False
5.72,-1.23,8.97,2.57,False
0.09,-4.31,12.5,-0.63,False
1.99,-3.61,12.14,1.44,False
0.1,-0.13,3.85,0.4,False
0.08,0.0,-1.52,3.9,False
0.09,-2.16,2.16,-2.26,False
0.08,0.0,-1.52,3.9,False
10.12,-1.0,5.87,5.78,False
10.12,-0.62,9.87,3.45,False
3.72,-0.05,3.19,3.04,False
10.88,-1.3,9.83,6.54,False
0.1,-0.49,4.28,1.22,False
0.1,-0.32,3.62,0.11,False
0.1,-0.23,3.39,0.89,False
0.1,-0.49,4.28,1.22,False
10.72,-1.0,5.84,5.78,False
5.64,-0.14,0.85,4.84,False
2.71,0.37,-0.08,4.9,False
0.18,0.0,0.61,3.88,False
0.57,0.0,-1.24,1.71,False
0.09,0.0,-1.53,3.89,False
4.86,0.01,2.65,3.46,False
0.27,0.0,-1.24,1.72,False
0.18,0.0,0.61,3.88,False
2.04,-1.9,5.4,-3.76,False
0.08,-1.87,4.72,1.77,False
4.57,-1.76,-2.16,-9.06,False
9.72,-1.31,9.64,6.42,False
5.97,-0.15,0.85,4.84,False
8.13,-0.97,9.89,2.79,False
0.09,0.0,-1.48,3.92,False
5.02,-10.16,4.53,0.85,False
0.1,-0.25,3.45,0.86,False
2.75,-0.04,3.21,3.04,False
9.27,-0.93,9.51,6.87,False
0.12,0.0,-0.99,0.07,False
9.92,-1.37,9.27,-0.3,False
0.1,-2.07,8.99,-2.48,False
5.78,-1.74,4.47,-1.29,False
5.51,-3.5,3.56,-2.09,False
8.85,1.23,4.38,-4.39,False
7.78,0.24,5.79,-3.21,False
3.37,-2.7,5.35,0.65,False
13.4,-3.98,11.34,-4.93,False
0.1,-0.1,2.22,-3.51,False
9.11,-0.46,1.33,2.35,False
12.06,-0.76,6.61,6.55,False
5.51,-3.51,3.55,-2.1,False
0.09,-5.55,6.38,4.67,False
6.51,-2.03,7.65,-0.97,False
5.32,-4.01,4.11,-0.53,False
8.17,-2.04,9.43,2.84,False
8.36,-1.83,10.62,0.57,False
0.09,-2.39,5.94,-3.45,False
7.24,-2.89,8.31,-2.28,False
1.72,-2.56,4.88,0.21,False
7.54,-4.31,9.9,-2.39,False
0.1,-3.2,12.41,4.34,False
0.09,-5.05,6.69,0.37,False
4.45,-2.33,4.12,-4.17,False
1.67,-0.21,1.05,1.94,False
0.1,-13.08,13.9,1.94,False
0.32,-5.05,6.32,0.96,False
8.21,-2.78,11.28,-4.0,False
5.16,-1.69,3.69,-1.66,False
0.1,-2.07,9.1,-2.45,False
2.23,-4.69,5.57,3.13,False
7.54,-2.95,12.14,0.0,False
0.1,-0.1,1.99,4.59,False
1.55,1.06,1.46,1.24,False
10.29,0.1,2.08,-5.86,False
8.17,-2.41,9.41,2.52,False
0.1,-2.3,4.42,-3.26,False
0.89,-5.1,6.72,0.39,False
1.47,9.29,2.54,13.43,False
0.46,-4.86,6.61,4.48,False
0.46,-4.86,6.61,4.48,False
2.42,-2.2,4.57,-1.71,False
7.07,0.59,2.04,0.71,False
7.39,-2.08,9.29,2.47,False
6.33,-2.81,12.04,-3.39,False
1.52,-3.11,8.38,-3.83,False
8.6,0.0,-0.5,2.32,False
8.79,-2.51,8.65,-2.16,False
2.08,-2.14,10.95,-1.81,False
1.17,-5.54,6.31,4.69,False
0.1,-0.49,4.28,1.22,False
9.25,0.0,5.26,3.67,False
6.14,-9.43,9.81,0.35,False
0.12,-5.79,5.79,0.25,False
0.42,0.0,3.28,0.99,False
9.69,-2.48,8.17,-2.12,False
9.35,-2.51,8.53,-2.23,False
9.48,0.0,5.97,-0.53,False
4.44,-4.34,10.35,-1.71,False
8.16,0.0,1.78,2.05,False
9.54,-2.48,9.17,-1.92,False
5.41,-2.96,-1.51,-0.41,False
0.09,-1.8,4.1,-0.88,False
2.67,-1.44,9.63,-0.46,False
0.1,0.0,5.6,3.88,False
0.1,-3.42,2.9,7.74,False
8.35,0.0,2.23,1.68,False
2.34,0.3,1.52,1.26,False
2.76,-0.18,0.49,2.48,False
14.45,-3.73,7.42,-5.86,False
5.33,-2.31,3.72,-2.48,False
0.1,-1.59,2.29,-3.43,False
0.09,-2.5,5.13,0.34,False
0.09,-2.72,4.98,0.17,False
10.24,0.0,3.48,-1.04,False
0.1,-3.32,2.86,7.76,False
4.54,-0.68,7.73,6.23,False
3.92,-2.48,6.59,-3.56,False
9.04,0.59,2.08,0.93,False
9.06,-0.73,8.15,6.23,False
7.6,-0.77,3.5,0.52,False
5.08,-2.42,7.7,-2.11,False
0.07,-2.52,4.93,1.02,False
7.9,0.46,2.21,0.74,False
0.89,-6.03,7.64,-2.13,False
0.1,-3.06,8.82,-4.44,False
0.05,-2.47,5.08,0.3,False
11.27,0.03,5.87,-3.09,False
11.22,-0.97,8.88,5.68,False
2.4,-3.77,13.93,0.53,False
1.83,0.1,2.19,2.77,False
0.09,-1.75,1.75,-2.12,False
5.94,-0.32,1.36,2.2,False
5.47,-4.27,6.45,-2.06,False
0.09,-4.3,13.38,1.12,False
5.43,-2.95,13.01,0.27,False
8.74,-2.98,12.7,0.0,False
9.09,-4.19,12.1,-3.32,False
3.02,0.0,3.6,3.7,False
9.11,-2.48,8.19,-2.29,False
0.5,-2.61,10.52,0.49,False
11.61,-1.24,9.13,1.89,False
0.06,-2.59,8.6,3.85,False
2.26,-2.07,6.17,-6.17,False
2.78,-0.22,0.96,2.34,False
1.95,-5.05,6.23,2.31,False
0.1,0.0,1.94,4.59,False
7.21,-1.7,3.35,-2.9,False
2.9,1.07,1.55,0.75,False
3.06,-2.92,10.19,0.39,False
1.2,-3.74,4.04,-0.42,False
3.06,-2.11,10.84,-1.68,False
0.72,-5.37,7.24,3.65,False
2.75,2.38,1.51,0.8,False
2.47,-2.24,10.18,0.73,False
1.57,-4.3,4.21,0.4,False
0.08,-5.1,6.36,4.63,False
4.61,-1.4,9.55,-0.3,False
0.09,-2.72,4.98,0.17,False
9.85,-0.72,8.16,6.14,False
0.09,0.0,3.77,3.69,False
0.09,-4.07,8.51,-4.43,False
9.85,-1.6,9.5,0.08,False
9.11,-2.47,8.14,-1.97,False
4.14,-0.59,5.29,6.81,False
11.52,0.12,5.42,-3.98,False
9.37,0.0,3.48,-1.02,False
0.1,-4.29,12.92,0.51,False
0.07,-5.29,7.16,3.44,False
6.15,-2.79,9.74,-0.65,False
4.54,-0.25,5.1,7.22,False
7.67,0.11,3.45,0.6,False
