dist_nearest_edge,trench_abs_ortho,conv_ortho,conv_paral,label
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.82,-2.32,3.86,-4.98,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
5.32,-0.26,5.89,3.78,True
5.32,-0.26,5.89,3.78,True
5.32,-0.26,5.89,3.78,True
5.72,-0.26,5.95,3.78,True
5.72,-0.26,5.95,3.78,True
5.72,-0.26,5.95,3.78,True
5.32,-0.26,5.89,3.78,True
5.32,-0.26,5.89,3.78,True
5.72,-0.26,5.95,3.78,True
5.32,-0.26,5.89,3.78,True
5.32,-0.26,5.89,3.78,True
5.72,-0.26,5.95,3.78,True
5.72,-0.26,5.95,3.78,True
5.32,-0.26,5.89,3.78,True
5.32,-0.26,5.89,3.78,True
5.32,-0.26,5.89,3.78,True
6.86,-3.93,8.79,-5.04,True
7.15,-1.77,3.74,-2.36,True
5.04,-2.94,12.89,0.27,True
5.43,-2.95,13.01,0.27,True
5.32,-0.26,5.89,3.78,True
0.09,-4.07,8.51,-4.43,True
1.04,-5.34,7.21,3.86,True
5.04,-2.94,12.89,0.27,True
5.04,-2.94,12.89,0.27,True
5.04,-2.94,12.89,0.27,True
5.04,-2.94,12.89,0.27,True
1.68,-2.9,11.83,0.31,True
1.68,-2.9,11.83,0.31,True
1.03,-3.97,11.88,-1.14,True
0.1,-2.29,9.03,-2.62,True
2.75,-1.83,3.99,-1.58,True
11.61,-0.52,7.12,3.24,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.23,0.0,-2.66,4.5,True
0.09,-3.74,12.19,1.13,True
1.97,-2.13,4.52,-1.5,True
2.97,-2.44,14.13,2.21,True
0.08,-1.81,4.11,-0.86,True
0.09,-2.13,10.45,-1.24,True
0.09,-4.18,4.27,-0.37,True
0.09,-2.82,10.52,0.21,True
0.09,-2.82,10.52,0.21,True
0.09,-2.82,10.52,0.21,True
1.83,-3.89,3.89,-0.61,True
2.19,-3.99,3.99,-0.61,True
1.83,-3.89,3.89,-0.61,True
1.83,-3.89,3.89,-0.61,True
1.83,-3.89,3.89,-0.61,True
2.37,-4.03,4.03,-0.61,True
2.37,-4.03,4.03,-0.61,True
2.37,-4.03,4.03,-0.61,True
2.37,-4.03,4.03,-0.61,True
0.09,-2.82,10.52,0.21,True
0.09,-2.82,10.52,0.21,True
0.09,-2.82,10.52,0.21,True
0.69,-2.29,8.96,-2.62,True
0.69,-2.29,8.96,-2.62,True
0.69,-2.29,8.96,-2.62,True
0.69,-2.29,8.96,-2.62,True
0.69,-2.29,8.96,-2.62,True
1.83,-3.89,3.89,-0.61,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
1.83,-3.89,3.89,-0.61,True
1.83,-3.89,3.89,-0.61,True
4.76,-4.19,4.1,-0.58,True
3.39,-2.3,3.94,-4.17,True
3.57,-2.3,3.99,-4.17,True
3.57,-2.3,3.99,-4.17,True
5.51,-3.75,9.12,-1.2,True
5.51,-3.75,9.12,-1.2,True
2.19,-3.99,3.99,-0.61,True
2.19,-3.99,3.99,-0.61,True
2.19,-3.99,3.99,-0.61,True
2.19,-3.99,3.99,-0.61,True
0.08,-1.81,4.11,-0.86,True
3.39,-2.3,3.94,-4.17,True
2.37,-4.03,4.03,-0.61,True
0.69,-2.29,8.96,-2.62,True
3.57,-2.3,3.99,-4.17,True
2.37,-4.03,4.03,-0.61,True
2.19,-3.99,3.99,-0.61,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
1.22,-3.97,11.82,-1.14,True
1.03,-3.97,11.88,-1.14,True
0.09,-3.74,12.19,1.13,True
0.08,-1.81,4.11,-0.86,True
5.52,-1.62,9.75,0.08,True
1.03,-3.97,11.88,-1.14,True
1.03,-3.97,11.88,-1.14,True
0.3,-3.0,11.36,-0.93,True
1.29,-2.89,11.71,0.31,True
0.3,-3.0,11.36,-0.93,True
3.51,-0.03,2.66,3.46,True
3.51,-0.03,2.66,3.46,True
3.51,-0.03,2.66,3.46,True
4.4,-2.52,1.13,-2.96,True
3.11,-0.03,2.68,3.46,True
4.4,-2.52,1.13,-2.96,True
4.4,-2.52,1.13,-2.96,True
4.4,-2.52,1.13,-2.96,True
6.13,-0.31,2.63,4.15,True
3.11,-0.03,2.68,3.46,True
3.11,-0.03,2.68,3.46,True
3.11,-0.03,2.68,3.46,True
4.4,-2.52,1.13,-2.96,True
0.08,-2.39,4.97,0.19,True
4.4,-2.52,1.13,-2.96,True
4.4,-2.52,1.13,-2.96,True
10.12,-0.85,9.89,3.18,True
10.12,-0.85,9.89,3.18,True
10.12,-0.85,9.89,3.18,True
4.4,-2.52,1.13,-2.96,True
0.04,-1.92,4.66,1.91,True
10.12,-0.85,9.89,3.18,True
6.32,-0.16,0.85,4.84,True
1.17,0.0,3.29,0.98,True
4.4,-2.52,1.13,-2.96,True
0.04,-1.92,4.66,1.91,True
6.32,-0.16,0.85,4.84,True
3.65,-1.95,4.34,-1.43,True
6.13,-0.31,2.63,4.15,True
0.04,-1.92,4.66,1.91,True
0.04,-1.92,4.66,1.91,True
0.04,-1.92,4.66,1.91,True
0.04,-1.92,4.66,1.91,True
0.04,-1.92,4.66,1.91,True
0.04,-1.92,4.66,1.91,True
0.04,-1.92,4.66,1.91,True
0.04,-1.92,4.66,1.91,True
0.04,-1.92,4.66,1.91,True
0.04,-1.92,4.66,1.91,True
1.97,-3.98,11.54,-1.44,True
1.79,-3.98,11.6,-1.44,True
11.61,-0.52,7.12,3.24,True
0.3,-3.0,11.36,-0.93,True
1.42,-2.15,4.48,-1.78,True
1.97,-2.13,4.52,-1.5,True
0.08,-2.39,4.97,0.19,True
1.42,-2.15,4.48,-1.78,True
1.97,-2.13,4.52,-1.5,True
1.97,-2.13,4.52,-1.5,True
1.97,-2.13,4.52,-1.5,True
4.62,-2.33,4.06,-4.45,True
11.42,-0.52,7.09,3.24,True
0.83,-3.97,11.94,-1.14,True
0.09,-5.06,6.89,3.86,True
11.22,-1.7,9.39,-0.65,True
1.03,-3.97,11.88,-1.14,True
0.09,-5.06,6.89,3.86,True
10.31,0.17,5.05,-1.01,True
0.27,-3.74,12.13,1.13,True
0.09,-3.74,12.19,1.13,True
10.63,0.16,5.05,-1.01,True
0.09,-3.74,12.19,1.13,True
0.1,-3.0,11.29,-0.93,True
0.08,-1.81,4.11,-0.86,True
11.61,-1.69,9.36,-0.65,True
11.22,-1.7,9.39,-0.65,True
11.42,-1.69,9.37,-0.65,True
4.79,-1.89,4.39,-0.62,True
4.95,-1.87,4.37,-0.62,True
4.79,-1.89,4.39,-0.62,True
8.08,-2.97,13.8,0.3,True
6.12,-1.79,3.87,-2.2,True
11.42,-1.69,9.37,-0.65,True
11.42,-1.69,9.37,-0.65,True
11.61,-1.69,9.36,-0.65,True
11.61,-1.69,9.36,-0.65,True
11.61,-1.69,9.36,-0.65,True
0.83,-3.97,11.94,-1.14,True
11.42,-1.69,9.37,-0.65,True
11.61,-1.69,9.36,-0.65,True
11.61,-1.69,9.36,-0.65,True
11.61,-1.69,9.36,-0.65,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.09,-4.95,6.12,2.39,True
12.0,-0.53,7.18,3.24,True
12.0,-0.53,7.18,3.24,True
1.22,-3.97,11.82,-1.14,True
11.61,-1.69,9.36,-0.65,True
11.61,-1.69,9.36,-0.65,True
12.0,-0.53,7.18,3.24,True
12.0,-0.53,7.18,3.24,True
12.0,-0.53,7.18,3.24,True
12.0,-0.53,7.18,3.24,True
12.0,-0.53,7.18,3.24,True
12.0,-0.53,7.18,3.24,True
12.0,-0.53,7.18,3.24,True
12.0,-0.53,7.18,3.24,True
1.61,-3.96,11.69,-1.14,True
1.97,-2.13,4.52,-1.5,True
1.97,-2.13,4.52,-1.5,True
0.08,-2.39,4.97,0.19,True
0.08,-2.39,4.97,0.19,True
1.97,-2.13,4.52,-1.5,True
4.79,-1.89,4.39,-0.62,True
0.08,-1.81,4.11,-0.86,True
1.17,0.0,3.29,0.98,True
1.53,0.0,3.28,0.98,True
4.64,-2.93,12.76,0.31,True
10.47,0.17,5.05,-1.01,True
9.3,0.0,4.77,4.28,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.5,0.0,5.61,3.1,True
9.3,0.0,4.77,4.28,True
2.76,-0.04,2.32,2.77,True
2.76,-0.04,2.32,2.77,True
2.76,-0.04,2.32,2.77,True
2.76,-0.04,2.32,2.77,True
2.57,-0.02,2.31,2.77,True
2.38,-0.01,2.3,2.77,True
2.38,-0.01,2.3,2.77,True
2.39,-0.08,2.34,2.77,True
6.32,-0.16,0.85,4.84,True
2.39,-0.08,2.34,2.77,True
2.39,-0.08,2.34,2.77,True
2.58,-0.06,2.33,2.77,True
2.58,-0.06,2.33,2.77,True
2.76,-0.04,2.32,2.77,True
2.76,-0.04,2.32,2.77,True
2.76,-0.04,2.32,2.77,True
2.57,-0.02,2.31,2.77,True
2.57,-0.02,2.31,2.77,True
2.57,-0.02,2.31,2.77,True
2.38,-0.01,2.3,2.77,True
2.38,-0.01,2.3,2.77,True
2.38,-0.01,2.3,2.77,True
2.38,-0.01,2.3,2.77,True
2.19,0.01,2.29,2.77,True
2.19,0.01,2.29,2.77,True
0.23,0.0,-2.66,4.5,True
0.05,-1.53,4.41,1.27,True
0.05,-1.53,4.41,1.27,True
4.4,-2.52,1.13,-2.96,True
5.44,-2.62,0.62,-3.11,True
5.44,-2.62,0.62,-3.11,True
5.44,-2.62,0.62,-3.11,True
4.57,-2.53,-0.32,-3.15,True
9.85,-1.6,9.5,0.08,True
0.1,-0.1,2.04,4.59,True
6.86,-3.93,8.79,-5.04,True
11.46,-1.69,9.32,-0.65,True
11.46,-1.69,9.32,-0.65,True
11.46,-1.69,9.32,-0.65,True
11.46,-1.69,9.32,-0.65,True
11.46,-1.69,9.32,-0.65,True
11.46,-1.69,9.32,-0.65,True
11.46,-1.69,9.32,-0.65,True
11.46,-1.69,9.32,-0.65,True
11.46,-1.69,9.32,-0.65,True
1.42,-2.15,4.48,-1.78,True
1.42,-2.15,4.48,-1.78,True
0.08,-2.39,4.97,0.19,True
0.08,-2.39,4.97,0.19,True
0.08,-2.39,4.97,0.19,True
0.08,-2.39,4.97,0.19,True
4.14,-2.33,4.03,-4.58,True
1.73,-2.74,13.42,3.41,True
0.1,-3.56,2.6,6.6,True
1.04,-5.34,7.21,3.86,True
1.23,-2.47,2.98,7.66,True
0.09,-4.95,6.12,2.39,True
0.09,-4.95,6.12,2.39,True
0.1,-0.1,2.04,4.59,True
4.61,-2.32,3.95,-4.45,True
1.04,-5.34,7.21,3.86,True
0.1,-0.1,2.04,4.59,True
1.96,-0.15,0.45,2.48,True
1.96,-0.15,0.45,2.48,True
1.83,0.0,3.39,3.14,True
6.6,-0.48,5.11,-0.35,True
1.96,-0.15,0.45,2.48,True
0.08,-2.39,4.97,0.19,True
0.08,-2.39,4.97,0.19,True
0.08,-2.39,4.97,0.19,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
1.42,-2.15,4.48,-1.78,True
3.96,-2.33,5.21,-6.56,True
3.96,-2.33,5.21,-6.56,True
0.1,-0.1,2.04,4.59,True
0.23,0.0,-2.66,4.5,True
0.99,0.0,3.29,0.98,True
9.3,0.0,4.77,4.28,True
0.56,0.0,-0.43,2.48,True
0.17,0.0,-0.42,2.48,True
0.17,0.0,-0.42,2.48,True
0.09,-2.72,4.98,0.17,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
8.74,-2.97,17.66,2.96,True
0.1,-0.1,2.04,4.59,True
4.45,-2.32,4.2,-4.17,True
3.0,-2.46,6.38,-3.56,True
0.08,-2.39,4.97,0.19,True
0.08,-2.39,4.97,0.19,True
5.49,-2.38,14.79,2.17,True
5.04,-2.94,12.89,0.27,True
5.49,-2.38,14.79,2.17,True
5.49,-2.38,14.79,2.17,True
5.49,-2.38,14.79,2.17,True
0.3,-3.0,11.36,-0.93,True
1.29,-2.89,11.71,0.31,True
8.12,0.0,4.74,4.28,True
8.12,0.0,4.74,4.28,True
8.12,0.0,4.74,4.28,True
8.51,0.0,4.75,4.28,True
7.08,0.46,5.26,-4.24,True
8.21,0.41,5.26,-4.24,True
0.09,-5.06,6.89,3.86,True
7.9,2.16,-13.74,0.89,True
1.97,-2.13,4.52,-1.5,True
1.03,-3.97,11.88,-1.14,True
1.22,-3.97,11.82,-1.14,True
4.57,-0.28,2.7,4.15,True
4.57,-0.28,2.7,4.15,True
4.44,-2.93,12.7,0.31,True
5.28,-4.21,6.44,-2.08,True
1.78,-2.46,13.81,2.21,True
6.11,-3.82,9.45,-0.76,True
6.11,-3.82,9.45,-0.76,True
6.11,-3.82,9.45,-0.76,True
6.11,-3.82,9.45,-0.76,True
6.11,-3.82,9.45,-0.76,True
0.1,-2.03,5.67,-6.46,True
1.61,-3.96,11.69,-1.14,True
1.55,-0.04,3.2,3.04,True
1.76,-4.13,4.21,0.45,True
1.76,-4.13,4.21,0.45,True
2.14,-4.12,4.2,0.45,True
2.7,-4.11,4.19,0.45,True
6.86,-3.93,8.79,-5.04,True
6.86,-3.93,8.79,-5.04,True
6.86,-3.93,8.79,-5.04,True
2.14,-4.12,4.2,0.45,True
2.14,-4.12,4.2,0.45,True
2.14,-4.12,4.2,0.45,True
1.76,-4.13,4.21,0.45,True
1.76,-4.13,4.21,0.45,True
1.76,-4.13,4.21,0.45,True
2.7,-4.11,4.19,0.45,True
5.49,-2.38,14.79,2.17,True
9.85,-1.6,9.5,0.08,True
9.85,-1.6,9.5,0.08,True
9.85,-1.6,9.5,0.08,True
9.85,-1.6,9.5,0.08,True
5.67,-4.25,6.45,-2.08,True
5.49,-2.38,14.79,2.17,True
5.49,-2.38,14.79,2.17,True
5.49,-2.38,14.79,2.17,True
5.49,-2.38,14.79,2.17,True
5.49,-2.38,14.79,2.17,True
5.49,-2.38,14.79,2.17,True
5.49,-2.38,14.79,2.17,True
5.49,-2.38,14.79,2.17,True
9.85,-1.6,9.5,0.08,True
